Corpus;EjemploID;Búsqueda;Marca;Concordancia;DOCUMENTO;Siglo;Año;Fecha_procesada;Pais_actual;Autor_hombre_o_mujer;Autor_datos_etnicos;Tipo_textual;Como_citar;Articulo_enca;Prep_anterior;Casa;Prep_posterior;Verbo;Observaciones
CORDIAM;1271;casa;v; … a la cual me bino a buscar, / y no hallandome en casa me dexó un / recaudo disiendo que lo fuese a ber…;DLNECC162;17;1692;1692;MEX;hombre;s/d;Documentos jurídicos;[Año 1692, México, Documentos jurídicos, CORDIAM];Sin término;en;casa;sin término;estado;
CORDIAM;1272;casa;v; …nrrar / a él. En este tiempo susedio faltarme en casa un candelero / de plata que hurtaron, y asiendo i…;DLNECC162;17;1692;1692;MEX;hombre;s/d;Documentos jurídicos;[Año 1692, México, Documentos jurídicos, CORDIAM];Sin término;en;casa;sin término;estado;
CORDIAM;1273;casa;v;" …odo lo que fue mio y ageno, como estubiera /10 en casa; pues hasta unas 60 y tantas perlas que / me abia…";DLNECC162;17;1692;1692;MEX;hombre;s/d;Documentos jurídicos;[Año 1692, México, Documentos jurídicos, CORDIAM];Sin término;en;casa;sin término;estado;
CORDIAM;1274;casa;v; …o sé y bide io fue que el /35 padre me llebó en casa de la dama de don Josef {f.508} Gerrero ―que es…;DLNECC162;17;1692;1692;MEX;hombre;s/d;Documentos jurídicos;[Año 1692, México, Documentos jurídicos, CORDIAM];Válida;en;casa;de;movimiento;
CORDIAM;1275;casa;v;que asi se lo abia dicho una muger llamada / doña Melchora, besina de Toluca, la / cual se alla el dia de oi en Mexico, en la calle de /5 los Mesones, de guespeda en casa de doña Maria Sausedo, / muger que fue de don Ju…;DLNECC162;17;1692;1692;MEX;hombre;s/d;Documentos jurídicos;[Año 1692, México, Documentos jurídicos, CORDIAM];Válida;en;casa;de;estado;
CORDIAM;1276;casa;v; …es. Su Madre le / imbio a la dicha Juana Peres, a casa de el dicho Padre Baleriano de el Balle / Y que l…;DLGD7;17;1693;1693;GUA;varios;varios;Documentos jurídicos;[Año 1693, Guatemala, Documentos jurídicos, CORDIAM];Válida;a;casa;de;movimiento;
CORDIAM;1277;casa;v; …y le dijo ser [Manuela] de Grimón, / que vibe en casa de doña María de Alabes, casada con / Juan de S…;DLNEAT67;17;1693;1693;MEX;hombre;s/d;Documentos jurídicos;[Año 1693, México, Documentos jurídicos, CORDIAM];Válida;en;casa;de;estado;
CORDIAM;1278;casa;v;Esperança de Cabrera ha dicho asimesmo a dicha / Bernarda de <inter: Cabrera> Rodas que reçela que a su / marido le dio polbos Manuel, cuio apellido no sabe / este declarante, muger de Joan Somouça por /30 haber estado amançebado dicho Manuel de Rodas con {f.512v}  la referida Manuela, quien es y vive en casa / la dicha doña María de Alabez que fue quien i…;DLNEAT68;17;1693;1693;MEX;hombre;español;Documentos jurídicos;[Año 1693, México, Documentos jurídicos, CORDIAM];Válida;en;casa;no;estado;
CORDIAM;1279;casa;v; …er de su casa y debersele el respeto debido y ser casa de orasion la qual me la consedio y se le amonest…;;17;1693;1693;VEN;varios;varios;Documentos jurídicos;[Año 1693, Venezuela, Documentos jurídicos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;1280;casa;v; …as, ô menos / que hauie[n]do estado de Visita en Casa de dicha: María, la Chambarrita vna tarde, en / …;DLGD8;17;1694;1694;GUA;mujer;mestizo;Documentos jurídicos;[Año 1694, Guatemala, Documentos jurídicos, CORDIAM];Válida;en;casa;de;estado;
CORDIAM;1281;casa;v; …e ivan? dixo la dicha Sebastiana: “vamos /35 â Casa de Ochoa â echarle en la puerta esta agua para q…;DLGD8;17;1694;1694;GUA;mujer;mestizo;Documentos jurídicos;[Año 1694, Guatemala, Documentos jurídicos, CORDIAM];Válida;a;casa;de;movimiento;
CORDIAM;1282;casa;v; …ilase, / le respondió que el viernes estaría en casa de su suegra en / donde la aguardaba, como con ef…;DLNEAT72;17;1694;1694;MEX;varios;varios;Documentos jurídicos;[Año 1694, México, Documentos jurídicos, CORDIAM];Válida;en;casa;de;estado;
CORDIAM;1283;casa;v; …n y recojido / todo y encostalado el que tengo en casa / abisare a Vuestra merçed, de la cantidad con q…;EAEII74;17;1695;1695;CHI;hombre;s/d;Documentos entre particulares: cartas y otros;[Año 1695, Chile, Documentos entre particulares: cartas y otros, CORDIAM];Sin término;en;casa;sin término;estado;
CORDIAM;1284;casa;v; …ue me allo / de quintales de sebo tengo en ser en casa sesenta / botijas de grasa y cuarenta líos de se…;EAEII74;17;1695;1695;CHI;hombre;s/d;Documentos entre particulares: cartas y otros;[Año 1695, Chile, Documentos entre particulares: cartas y otros, CORDIAM];Sin término;en;casa;sin término;estado;
CORDIAM;1285;casa;v; …biar la míel de abejas no la lleban / tengola en casa y los quesos remiti[re] / en la prímera ocasion …;EAEII74;17;1695;1695;CHI;hombre;s/d;Documentos entre particulares: cartas y otros;[Año 1695, Chile, Documentos entre particulares: cartas y otros, CORDIAM];Sin término;en;casa;sin término;estado;
CORDIAM;1286;casa;v; …rçed, q[ue] / yo y doña madalena y todos los de ca[sa que] / damos buenos menos la madre de la Ju[ana] …;EAEII74;17;1695;1695;CHI;hombre;s/d;Documentos entre particulares: cartas y otros;[Año 1695, Chile, Documentos entre particulares: cartas y otros, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;1287;casa;v; …a (sic) bartolina mi Prima y demas angeles [de] / casa deste mataquito y nobiembre 22 de [1695] / mui se…;EAEII75;17;1695;1695;CHI;mujer;s/d;Documentos entre particulares: cartas y otros;[Año 1695, Chile, Documentos entre particulares: cartas y otros, CORDIAM];Otra_preposicion;no;casa;de;procedencia;
CORDIAM;1288;casa;v; …udad que la dicha / Geronima, de Varaona está en Casa de la Señora, Doña, Magdalena de / Medrano, mug…;DLGD13;17;1695;1695;GUA;mujer;s/d;Documentos jurídicos;[Año 1695, Guatemala, Documentos jurídicos, CORDIAM];Válida;en;casa;de;estado;
CORDIAM;1289;casa;v; …iante / Mas denuncia que en vna ocasion entró en Casa desta denunciante / mui espantado vn mulato blanc…;DLGD13;17;1695;1695;GUA;mujer;s/d;Documentos jurídicos;[Año 1695, Guatemala, Documentos jurídicos, CORDIAM];Válida;en;casa;de;ambiguo;Bonita variación con el siguiente
CORDIAM;1290;casa;v; …nio, de Larios, y Geronima, de Varaona, entró á Casa desta / denunciante vn mestizo llamado Andres Her…;DLGD14;17;1695;1695;GUA;mujer;negro;Documentos jurídicos;[Año 1695, Guatemala, Documentos jurídicos, CORDIAM];Válida;a;casa;de;ambiguo;Bonita variación con el anterior
CORDIAM;1291;casa;v; …uatro días la dicha Gerónima / de Varaona fue a casa de esta denunçiante y le llevó una floreçitas …;DLNEAT75;17;1695;1695;GUA;varios;varios;Documentos jurídicos;[Año 1695, Guatemala, Documentos jurídicos, CORDIAM];Válida;a;casa;de;movimiento;
CORDIAM;1292;casa;v; …menos, volvió la dicha Gerónima /5 de Varaona a casa de esta denunçiante y la llevó un papel de polv…;DLNEAT75;17;1695;1695;GUA;varios;varios;Documentos jurídicos;[Año 1695, Guatemala, Documentos jurídicos, CORDIAM];Válida;a;casa;de;movimiento;
CORDIAM;1293;casa;v; …de Varaona antes que / la dicha su madre fuesse a casa de esta declarante, fue dicha Bernarda de Varaonn…;DLNEAT75;17;1695;1695;GUA;varios;varios;Documentos jurídicos;[Año 1695, Guatemala, Documentos jurídicos, CORDIAM];Válida;a;casa;de;movimiento;
CORDIAM;1294;casa;v; …a declarante, fue dicha Bernarda de Varaonna /5 a casa de esta declarante y le ofreçió a esta denunçi…;DLNEAT75;17;1695;1695;GUA;varios;varios;Documentos jurídicos;[Año 1695, Guatemala, Documentos jurídicos, CORDIAM];Válida;a;casa;de;movimiento;
CORDIAM;1295;casa;v; … que haviendo / ido esta denunçiante una noche a casa de María de la Natividad, mestiça, alias /10 la…;DLNEAT75;17;1695;1695;GUA;varios;varios;Documentos jurídicos;[Año 1695, Guatemala, Documentos jurídicos, CORDIAM];Válida;a;casa;de;movimiento;
CORDIAM;1296;casa;v; … Mas denunçia que en otras ocasiones / entró en casa de esta denunçiante el dicho Antonio de Larios p…;DLNEAT75;17;1695;1695;GUA;varios;varios;Documentos jurídicos;[Año 1695, Guatemala, Documentos jurídicos, CORDIAM];Válida;en;casa;de;ambiguo;
CORDIAM;1297;casa;v; …ue / el primer hombre que comunicasse le comprase casa y [e]sta denunçiante no / açeptó su oferta, ma…;DLNEAT75;17;1695;1695;GUA;varios;varios;Documentos jurídicos;[Año 1695, Guatemala, Documentos jurídicos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;1298;casa;v; …e que la / quería mucho y que la havía comprado casa, y que esta es la verdad por el {f.291} por el ju…;;17;1695;1695;GUA;varios;varios;Documentos jurídicos;[Año 1695, Guatemala, Documentos jurídicos, CORDIAM];No;NA;NA;NA;NA;laísta!
CORDIAM;1299;casa;v; …/ â dicha Fiscala / Y que assimismo no salian de Casa de la dicha Fiscala el dicho mulato Anttonio / La…;DLGD17;17;1696;1696;GUA;mujer;negro;Documentos jurídicos;[Año 1696, Guatemala, Documentos jurídicos, CORDIAM];Otra_preposicion;de;casa;de;procedencia;
CORDIAM;1300;casa;v; …a la noche como a las ocho fue este declarante en casa / de el Alcalde, y hallo Colgada a la dicha Ysaue…;RLH13;17;1696;1696;HON;hombre;criollo;Documentos jurídicos;[Año 1696, Honduras, Documentos jurídicos, CORDIAM];Válida;en;casa;de;movimiento;
CORDIAM;1301;casa;v; …esflorado pero que fueron todos los / Naturales a casa de el dicho Padre y lleuaron a la dicha Ysauel Va…;RLH13;17;1696;1696;HON;hombre;criollo;Documentos jurídicos;[Año 1696, Honduras, Documentos jurídicos, CORDIAM];Válida;a;casa;de;movimiento;
CORDIAM;1302;casa;v; …o. Y abiendo buelto de / mi viaje, fui derecho en casa de mi esposa. / Y asi ella como sus parientes res…;DLNECC175;17;1696;1696;MEX;hombre;s/d;Documentos administrativos;[Año 1696, México, Documentos administrativos, CORDIAM];Válida;en;casa;de;movimiento;
CORDIAM;1303;casa;v; …ió quanto de día y de noche se avía hablado en casa / desta declarante. Y dice que un indio llamado M…;DLNEAT84;17;1698;1698;GUA;hombre;s/d;Documentos jurídicos;[Año 1698, Guatemala, Documentos jurídicos, CORDIAM];Válida;en;casa;de;estado;
CORDIAM;1304;casa;v; …Alfaro, governador de Soconusco y que oy está en casa del capitán / don Lucas de la Rave en esta ciuda…;DLNEAT86;17;1699;1699;GUA;hombre;negro;Documentos jurídicos;[Año 1699, Guatemala, Documentos jurídicos, CORDIAM];Válida;en;casa;de;estado;
CORDIAM;1305;casa;v; …ñeros / dejándolos en las lecheras, y me fui en casa de mi / amo Ximón de Minuesa. {f.269v} A los qua…;DLNEAT87;17;1699;1699;MEX;hombre;s/d;Documentos jurídicos;[Año 1699, México, Documentos jurídicos, CORDIAM];Válida;en;casa;de;movimiento;
CORDIAM;1306;casa;v; …lar y a las ocho de / la noche me fue a buscar en casa de mi amo la propria / muger. Después desto desn…;DLNEAT87;17;1699;1699;MEX;hombre;s/d;Documentos jurídicos;[Año 1699, México, Documentos jurídicos, CORDIAM];Válida;en;casa;de;ambiguo;
CORDIAM;1307;casa;v; …xo que la dicha cassada ya estaba / depositada en casa de un principal, por el tal impedimento / el mism…;DLNEAT88;18;1700;1700;MEX;hombre;s/d;Documentos entre particulares: cartas y otros;[Año 1700, México, Documentos entre particulares: cartas y otros, CORDIAM];Válida;en;casa;de;estado;
CORDIAM;1308;casa;v; …na grande mandó el (...) / depositar su muger en casa de un principal, el padre con quien /20 se confes…;DLNEAT88;18;1700;1700;MEX;hombre;s/d;Documentos entre particulares: cartas y otros;[Año 1700, México, Documentos entre particulares: cartas y otros, CORDIAM];Válida;en;casa;de;estado;
CORDIAM;1309;casa;v; …muger y no la dejaba sa[lir] /15 quando queria de casa porque hera / hombre de condision trato la dicha …;Campos16;18;1701;1701;MEX;mujer;s/d;Documentos jurídicos;[Año 1701, México, Documentos jurídicos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;1310;casa;v; …rima, pero no sabe de que a(...) {f.39} ni en que casa murio el dicho Lorenso / que despues de viuda la …;Campos16;18;1701;1701;MEX;mujer;s/d;Documentos jurídicos;[Año 1701, México, Documentos jurídicos, CORDIAM];Mencionable;en;casa;interrogativo;estado;
CORDIAM;1311;casa;v; …ma lo abia / librado, y el mismo abiendo buelto a casa lo / referia asi, y despues se murio aunque / no …;Campos16;18;1701;1701;MEX;mujer;s/d;Documentos jurídicos;[Año 1701, México, Documentos jurídicos, CORDIAM];Sin término;a;casa;sin término;movimiento;
CORDIAM;1312;casa;v; …a An(...) / tubo celos de que sirbiendo ella en / casa hubiese entrado la dicha esclaba / noche de san A…;Campos16;18;1701;1701;MEX;mujer;s/d;Documentos jurídicos;[Año 1701, México, Documentos jurídicos, CORDIAM];Sin término;en;casa;sin término;estado;
CORDIAM;1313;casa;v; …desta siudad que bibe en el barrio / del Angel en casa que llaman de Luria / en conpañia de Fransisca D…;Campos2;18;1701;1701;MEX;hombre;s/d;Documentos jurídicos;[Año 1701, México, Documentos jurídicos, CORDIAM];Mencionable;en;casa;relativa;estado;
CORDIAM;1314;casa;v; …etardaba / fue esta delatante a dicho barrio / en casa de dicha india y se lo rrogo / y con efeito les e…;Campos2;18;1701;1701;MEX;hombre;s/d;Documentos jurídicos;[Año 1701, México, Documentos jurídicos, CORDIAM];Válida;en;casa;de;movimiento;
CORDIAM;1315;casa;v;es la dicha india Antonia que bibe / en analbo y bernido que fue dicho mulato / fueron por cuatro o sinco ocasiones / esta declarante y dicha su prima /15 en casa de dicha india donde posaba / dicho mulato y el b…;Campos2;18;1701;1701;MEX;hombre;s/d;Documentos jurídicos;[Año 1701, México, Documentos jurídicos, CORDIAM];Válida;en;casa;de;movimiento;
CORDIAM;1316;casa;v; …ha india donde posaba / dicho mulato y el bino en casa de ellas y en todas / las ocasiones que se bieron…;Campos2;18;1701;1701;MEX;hombre;s/d;Documentos jurídicos;[Año 1701, México, Documentos jurídicos, CORDIAM];Válida;en;casa;de;movimiento;Término de de pronominal
CORDIAM;1317;casa;v; …o Lorenzo Muños / de Leon bino dicho mulato en / casa dicha Andrea y pidiendo / una poca de lumbre echo…;Campos2;18;1701;1701;MEX;hombre;s/d;Documentos jurídicos;[Año 1701, México, Documentos jurídicos, CORDIAM];Válida;en;casa;no;movimiento;
CORDIAM;1318;casa;v; …on efeito {f.11v} Abiendo benido la susodichas en casa / la dicha Andrea y quedandose a dormir / en ella…;Campos3;18;1701;1701;MEX;hombre;s/d;Documentos jurídicos;[Año 1701, México, Documentos jurídicos, CORDIAM];Válida;en;casa;no;movimiento;
CORDIAM;1319;casa;v; …a conpuesto y salido / de dicha carsel y buelto a casa de la dicha / Andrea yntespetibamente le dio / ga…;Campos3;18;1701;1701;MEX;hombre;s/d;Documentos jurídicos;[Año 1701, México, Documentos jurídicos, CORDIAM];Válida;a;casa;de;movimiento;
CORDIAM;1320;casa;v; …estisa lla de / hedad llamada Maria que bibe en / casa de Joseph Salgado el errador / Asi mismo declara …;Campos3;18;1701;1701;MEX;hombre;s/d;Documentos jurídicos;[Año 1701, México, Documentos jurídicos, CORDIAM];Válida;en;casa;de;estado;
CORDIAM;1321;casa;v; …e / que bibe en el barrio del / Angel en la mesma casa donde bibe / esta declarante a dicho pie de la /1…;Campos3;18;1701;1701;MEX;hombre;s/d;Documentos jurídicos;[Año 1701, México, Documentos jurídicos, CORDIAM];Mencionable;en;la mesma casa;relativa;estado;
CORDIAM;1322;casa;v; … Maria / cullo sobre nonbre no sabe que bibe en / casa del dicho gerardor (sic) Joseph Salgado / y es ma…;Campos3;18;1701;1701;MEX;hombre;s/d;Documentos jurídicos;[Año 1701, México, Documentos jurídicos, CORDIAM];Válida;en;casa;de;estado;
CORDIAM;1323;casa;v; …ten la tierra para Vender / Yten la acha quede en casa / y la frasquera con dos frascos que se Venda / C…;DJC9;18;1703;1703;ARG;hombre;s/d;Documentos administrativos;[Año 1703, Argentina, Documentos administrativos, CORDIAM];Sin término;en;casa;sin término;estado;
CORDIAM;1324;casa;v; …positada, por el señor juez / ecclesiástico, en casa del capitán /20 Miguel Díaz y de Manuela / Garc…;Ramirez49;18;1703;1703;MEX;mujer;s/d;Documentos administrativos;[Año 1703, México, Documentos administrativos, CORDIAM];Válida;en;casa;de;estado;
CORDIAM;1325;casa;v; …ole a este declarante y su compañero fuesen / en cas[a] de su hermana, salieron todos tres juntos. Y enco…;DLNECM108;18;1703;1703;MEX;hombre;indio;Documentos jurídicos;[Año 1703, México, Documentos jurídicos, CORDIAM];Válida;en;casa;de;movimiento;
CORDIAM;1326;casa;v; … por aora la pricion y Carseleria y sea puesta en casa de Doña Magdalena de escarsena a quien sera entr…;DHLB75;18;1704;1704;BOL;varios;varios;Documentos jurídicos;[Año 1704, Bolivia, Documentos jurídicos, CORDIAM];Válida;en;casa;de;estado;
CORDIAM;1327;casa;v; …/ a los Pies de Vuestra merced y demas angeles de cas[a] / desta su casa y abril 10 de 704 anos / Muí se…;;18;1704;1704;CHI;mujer;s/d;Documentos entre particulares: cartas y otros;[Año 1704, Chile, Documentos entre particulares: cartas y otros, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;1328;casa;v;" …edes del pueblo de Sahcabchén; / y que posaba en casa de / Manuela García, su hermana. / Y aviendo pas…";Ramirez50;18;1704;1704;MEX;hombre;s/d;Documentos jurídicos;[Año 1704, México, Documentos jurídicos, CORDIAM];Válida;en;casa;de;estado;
CORDIAM;1329;casa;v; … orificio / mas se acuerda aver bisto, estando en casa de la dicha Maria Leal, a dicho / Antonio Maravil…;DLGD23;18;1705;1705;GUA;varios;varios;Documentos jurídicos;[Año 1705, Guatemala, Documentos jurídicos, CORDIAM];Válida;en;casa;de;estado;
CORDIAM;1330;casa;v; …ta el terser dia de su fuga / ocasion de no tener casa de asiento en este / pueblo de a su abitazion sin…;;18;1706;1706;EUA;hombre;español;Documentos administrativos;[Año 1706, Estados Unidos, Documentos administrativos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;1331;casa;v; …o esclauo de Doña Maria de Arguinsones vezina de casa, yua bajando en conpañia de Victoriana Anttonia …;;18;1708;1708;VEN;varios;varios;Documentos jurídicos;[Año 1708, Venezuela, Documentos jurídicos, CORDIAM];No;NA;NA;NA;NA;
CORDIAM;1332;casa;v; …aro por mis bienes los trastes que ze hallaren en casa declarolo para que conste Yten declaro que tengo …;DHLB78;18;1709;1709;BOL;hombre;criollo;Documentos administrativos;[Año 1709, Bolivia, Documentos administrativos, CORDIAM];Sin término;en;casa;sin término;estado;
CORDIAM;1333;casa;v;Y que la dicha Luzia Martinez a estado presa largo tiempo assi en la Carcel Publica Como en Casa de Doña Magdalena de escartena y reclusa en el M…;DHLB76;18;1709;1709;BOL;hombre;s/d;Documentos jurídicos;[Año 1709, Bolivia, Documentos jurídicos, CORDIAM];Válida;en;casa;de;estado;
